sub	task	mean_fd	total_fd	fd_outliers02	fd_outliers05	mean_zscore	tsnr_gm	tsnr_wm	tsnr_csf	tsnr_brain
sub-020	rest_run-2	0.20199692979159156	42.419355256234226	74	4	0.751548065175132	78.70750507200371	107.120872552476	35.577456944377296	76.0224637273012
sub-020	fingerTappingImagined	0.16237837489110027	34.09945872713106	37	6	0.742618368685472	91.77854697759079	117.272441728488	43.0517432265259	87.2872350585871
sub-020	emotionProcessingImagined	0.15599710211700682	32.759391444571435	46	1	0.7443293728553081	86.58499505503771	112.45251988404499	40.943020505499796	82.8847451323938
sub-021	rest_run-1	0.2616890993478121	54.95471086304054	88	21	0.771912094585215	62.237983469831	90.37377004399029	22.3337388025133	61.7057405578186
sub-021	fingerTapping	0.31145522111839147	65.4055964348622	95	21	0.748213143315794	59.719978127207206	89.71524504991541	21.5591594722256	60.123636721381295
sub-021	emotionProcessing	0.20570026937360542	43.197056568457135	70	11	0.7492800018688291	75.7970896601264	105.26846721380801	29.2678750930161	74.3606023251518
sub-021	rest_run-2	0.34217644806891784	71.85705409447274	109	33	0.7408519207875459	57.639311885195	86.2564692264363	20.4135546977213	57.9093926663869
sub-021	fingerTappingImagined	0.3342765800646117	70.19808181356845	118	29	0.731103061639141	67.1087123746202	97.5224704084895	24.196244775685802	66.7319286412593
sub-021	emotionProcessingImagined	0.533422133019	112.01864793399	163	59	0.738737759569608	48.3029414938391	75.1340330943706	16.6678761248865	49.2477730295454
sub-022	rest_run-1	0.12253759840323039	25.73289566467838	7	0	0.7876657953777909	93.1260740757761	106.95637557580099	37.2163806212726	85.3456958112539
sub-022	fingerTapping	0.15630414653716562	32.82387077280478	37	0	0.752368607435426	90.1508447221417	108.32168212384701	36.023433010473	84.0865004626052
sub-022	emotionProcessing	0.15695656629850568	32.96087892268619	46	1	0.74649111650336	89.9810015633098	108.15832380724899	35.24782918227179	83.7057063476209
sub-022	rest_run-2	0.12442810949260458	26.12990299344696	14	0	0.7460586089768891	94.6992703011726	113.058119353777	38.327200902308604	88.1471846333931
sub-022	fingerTappingImagined	0.13839503899355596	29.062958188646753	15	0	0.742569801361238	97.15866422344101	113.933025172745	39.2192129249598	89.8590309933822
sub-022	emotionProcessingImagined	0.13084156432903424	27.476728509097192	24	3	0.7380757630991981	91.8329059529106	110.838985146399	36.0359034338926	85.56487707271809
sub-023	rest_run-1	0.11894610057631083	24.978681121025275	6	0	0.785285133079292	92.32546136811041	109.22302854318	44.551830137638206	85.7769782352348
sub-023	fingerTapping	0.11763059176571355	24.702424270799845	11	0	0.763724600766368	91.3719723326332	109.23808831434201	43.2718610632938	85.0158472262718
